,pairID,game_date,Player,Event,X,Y,Team,Manpower,Type,State,sec_Control,passDirection
219,2019-09-20-237,2019-09-20,Luke Beamish,Play,54.0,55.0,Erie Otters,Even,Direct,Close Lead,1,Neutral
220,2019-09-20-238,2019-09-20,Brendan Kischnick,Play,56,65,Erie Otters,Even,Direct,Close Lead,1,Forward
221,2019-09-20-238,2019-09-20,Brendan Kischnick,Play,80.0,78.0,Erie Otters,Even,Direct,Close Lead,1,Forward
222,2019-09-20-239,2019-09-20,Brendan Sellan,Incomplete Play,83,81,Erie Otters,Even,Indirect,Close Lead,2,Forward
223,2019-09-20-239,2019-09-20,Brendan Sellan,Incomplete Play,114.0,76.0,Erie Otters,Even,Indirect,Close Lead,2,Forward
224,2019-09-20-241,2019-09-20,Emmett Serensits,Play,5,47,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
225,2019-09-20-241,2019-09-20,Emmett Serensits,Play,50.0,77.0,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
226,2019-09-20-242,2019-09-20,Phil Caron,Incomplete Play,119,82,Sudbury Wolves,Even,Direct,Close Trail,4,Forward
227,2019-09-20-242,2019-09-20,Phil Caron,Incomplete Play,134.0,45.0,Sudbury Wolves,Even,Direct,Close Trail,4,Forward
228,2019-09-20-245,2019-09-20,Phil Caron,Play,195,65,Sudbury Wolves,Even,Indirect,Close Trail,3,Back
229,2019-09-20-245,2019-09-20,Phil Caron,Play,131.0,81.0,Sudbury Wolves,Even,Indirect,Close Trail,3,Back
230,2019-09-20-246,2019-09-20,Emmett Serensits,Play,131,81,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
231,2019-09-20-246,2019-09-20,Emmett Serensits,Play,160.0,70.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
232,2019-09-20-250,2019-09-20,Connor Lockhart,Incomplete Play,9,59,Erie Otters,Even,Indirect,Close Lead,0,Forward
233,2019-09-20-250,2019-09-20,Connor Lockhart,Incomplete Play,37.0,82.0,Erie Otters,Even,Indirect,Close Lead,0,Forward
234,2019-09-20-252,2019-09-20,Phil Caron,Incomplete Play,148,4,Sudbury Wolves,Even,Indirect,Close Trail,0,Forward
235,2019-09-20-252,2019-09-20,Phil Caron,Incomplete Play,176.0,36.0,Sudbury Wolves,Even,Indirect,Close Trail,0,Forward
236,2019-09-20-254,2019-09-20,Luke Beamish,Play,5,37,Erie Otters,Even,Indirect,Close Lead,0,Forward
237,2019-09-20-254,2019-09-20,Luke Beamish,Play,16.0,79.0,Erie Otters,Even,Indirect,Close Lead,0,Forward
238,2019-09-20-255,2019-09-20,Brendan Kischnick,Play,16,79,Erie Otters,Even,Indirect,Close Lead,2,Forward
239,2019-09-20-255,2019-09-20,Brendan Kischnick,Play,47.0,82.0,Erie Otters,Even,Indirect,Close Lead,2,Forward
240,2019-09-20-257,2019-09-20,Liam Ross,Play,107,3,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
241,2019-09-20-257,2019-09-20,Liam Ross,Play,115.0,2.0,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
242,2019-09-20-258,2019-09-20,Ethan Larmand,Play,115,2,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
243,2019-09-20-258,2019-09-20,Ethan Larmand,Play,125.0,3.0,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
244,2019-09-20-261,2019-09-20,Austen Swankler,Play,102,47,Erie Otters,Even,Direct,Close Lead,0,Back
245,2019-09-20-261,2019-09-20,Austen Swankler,Play,67.0,46.0,Erie Otters,Even,Direct,Close Lead,0,Back
246,2019-09-20-262,2019-09-20,Jack Duff,Play,25,43,Erie Otters,Even,Direct,Close Lead,4,Forward
247,2019-09-20-262,2019-09-20,Jack Duff,Play,57.0,51.0,Erie Otters,Even,Direct,Close Lead,4,Forward
248,2019-09-20-263,2019-09-20,Austen Swankler,Incomplete Play,67,68,Erie Otters,Even,Indirect,Close Lead,3,Forward
249,2019-09-20-263,2019-09-20,Austen Swankler,Incomplete Play,98.0,8.0,Erie Otters,Even,Indirect,Close Lead,3,Forward
250,2019-09-20-265,2019-09-20,Macauley Carson,Incomplete Play,119,80,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
251,2019-09-20-265,2019-09-20,Macauley Carson,Incomplete Play,145.0,59.0,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
252,2019-09-20-268,2019-09-20,Jack Duff,Incomplete Play,12,10,Erie Otters,Even,Direct,Close Lead,2,Forward
253,2019-09-20-268,2019-09-20,Jack Duff,Incomplete Play,52.0,6.0,Erie Otters,Even,Direct,Close Lead,2,Forward
254,2019-09-20-270,2019-09-20,Kalle Loponen,Play,138,72,Sudbury Wolves,Even,Direct,Close Trail,0,Neutral
255,2019-09-20-270,2019-09-20,Kalle Loponen,Play,135.0,68.0,Sudbury Wolves,Even,Direct,Close Trail,0,Neutral
256,2019-09-20-271,2019-09-20,Macauley Carson,Incomplete Play,136,68,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
257,2019-09-20-271,2019-09-20,Macauley Carson,Incomplete Play,184.0,66.0,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
258,2019-09-20-273,2019-09-20,Emmett Sproule,Play,83,28,Erie Otters,Even,Direct,Close Lead,3,Forward
259,2019-09-20-273,2019-09-20,Emmett Sproule,Play,98.0,52.0,Erie Otters,Even,Direct,Close Lead,3,Forward
260,2019-09-20-274,2019-09-20,Austen Swankler,Play,116,72,Erie Otters,Even,Direct,Close Lead,2,Forward
261,2019-09-20-274,2019-09-20,Austen Swankler,Play,131.0,59.0,Erie Otters,Even,Direct,Close Lead,2,Forward
262,2019-09-20-281,2019-09-20,Maxim Golod,Play,192,12,Erie Otters,Even,Indirect,Close Lead,0,Neutral
263,2019-09-20-281,2019-09-20,Maxim Golod,Play,192.0,10.0,Erie Otters,Even,Indirect,Close Lead,0,Neutral
264,2019-09-20-282,2019-09-20,Chad Yetman,Play,182,5,Erie Otters,Even,Indirect,Close Lead,2,Back
265,2019-09-20-282,2019-09-20,Chad Yetman,Play,132.0,3.0,Erie Otters,Even,Indirect,Close Lead,2,Back
266,2019-09-20-285,2019-09-20,Nathan Ribau,Play,20,80,Sudbury Wolves,Even,Indirect,Close Trail,0,Back
267,2019-09-20-285,2019-09-20,Nathan Ribau,Play,13.0,8.0,Sudbury Wolves,Even,Indirect,Close Trail,0,Back
268,2019-09-20-287,2019-09-20,Danial Singer,Play,188,76,Erie Otters,Even,Indirect,Close Lead,3,Back
269,2019-09-20-287,2019-09-20,Danial Singer,Play,182.0,78.0,Erie Otters,Even,Indirect,Close Lead,3,Back
270,2019-09-20-288,2019-09-20,Maxim Golod,Play,170,81,Erie Otters,Even,Indirect,Close Lead,3,Back
271,2019-09-20-288,2019-09-20,Maxim Golod,Play,130.0,79.0,Erie Otters,Even,Indirect,Close Lead,3,Back
272,2019-09-20-289,2019-09-20,Jacob Golden,Play,129,66,Erie Otters,Even,Direct,Close Lead,0,Neutral
273,2019-09-20-289,2019-09-20,Jacob Golden,Play,132.0,16.0,Erie Otters,Even,Direct,Close Lead,0,Neutral
274,2019-09-20-290,2019-09-20,Jack Duff,Play,132,16,Erie Otters,Even,Indirect,Close Lead,2,Forward
275,2019-09-20-290,2019-09-20,Jack Duff,Play,176.0,82.0,Erie Otters,Even,Indirect,Close Lead,2,Forward
276,2019-09-20-291,2019-09-20,Maxim Golod,Play,176,82,Erie Otters,Even,Indirect,Close Lead,4,Neutral
277,2019-09-20-291,2019-09-20,Maxim Golod,Play,181.0,65.0,Erie Otters,Even,Indirect,Close Lead,4,Neutral
278,2019-09-20-294,2019-09-20,Chad Yetman,Incomplete Play,187,33,Erie Otters,Even,Direct,Close Lead,0,Back
279,2019-09-20-294,2019-09-20,Chad Yetman,Incomplete Play,167.0,37.0,Erie Otters,Even,Direct,Close Lead,0,Back
280,2019-09-20-296,2019-09-20,Chase Stillman,Play,37,49,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
281,2019-09-20-296,2019-09-20,Chase Stillman,Play,62.0,55.0,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
282,2019-09-20-298,2019-09-20,Quinton Byfield,Play,149,75,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
283,2019-09-20-298,2019-09-20,Quinton Byfield,Play,179.0,74.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
284,2019-09-20-299,2019-09-20,Chase Stillman,Play,188,20,Sudbury Wolves,Even,Direct,Close Trail,4,Back
285,2019-09-20-299,2019-09-20,Chase Stillman,Play,131.0,14.0,Sudbury Wolves,Even,Direct,Close Trail,4,Back
286,2019-09-20-300,2019-09-20,Isaak Phillips,Play,131,14,Sudbury Wolves,Even,Direct,Close Trail,2,Neutral
287,2019-09-20-300,2019-09-20,Isaak Phillips,Play,132.0,64.0,Sudbury Wolves,Even,Direct,Close Trail,2,Neutral
288,2019-09-20-304,2019-09-20,Kurtis Henry,Play,12,10,Erie Otters,Even,Indirect,Close Lead,0,Back
289,2019-09-20-304,2019-09-20,Kurtis Henry,Play,4.0,49.0,Erie Otters,Even,Indirect,Close Lead,0,Back
290,2019-09-20-305,2019-09-20,Jamie Drysdale,Play,19,75,Erie Otters,Even,Indirect,Close Lead,3,Forward
291,2019-09-20-305,2019-09-20,Jamie Drysdale,Play,81.0,79.0,Erie Otters,Even,Indirect,Close Lead,3,Forward
292,2019-09-20-306,2019-09-20,Brendan Hoffmann,Play,91,80,Erie Otters,Even,Direct,Close Lead,2,Forward
293,2019-09-20-306,2019-09-20,Brendan Hoffmann,Play,119.0,56.0,Erie Otters,Even,Direct,Close Lead,2,Forward
294,2019-09-20-313,2019-09-20,Jack Thompson,Play,25,38,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
295,2019-09-20-313,2019-09-20,Jack Thompson,Play,41.0,14.0,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
296,2019-09-20-316,2019-09-20,Kurtis Henry,Play,21,79,Erie Otters,Even,Indirect,Close Lead,1,Back
297,2019-09-20-316,2019-09-20,Kurtis Henry,Play,4.0,48.0,Erie Otters,Even,Indirect,Close Lead,1,Back
298,2019-09-20-317,2019-09-20,Jamie Drysdale,Play,4,40,Erie Otters,Even,Direct,Close Lead,2,Forward
299,2019-09-20-317,2019-09-20,Jamie Drysdale,Play,39.0,2.0,Erie Otters,Even,Direct,Close Lead,2,Forward
300,2019-09-20-318,2019-09-20,Emmett Sproule,Incomplete Play,39,2,Erie Otters,Even,Direct,Close Lead,1,Neutral
301,2019-09-20-318,2019-09-20,Emmett Sproule,Incomplete Play,40.0,19.0,Erie Otters,Even,Direct,Close Lead,1,Neutral
302,2019-09-20-320,2019-09-20,Blake Murray,Play,130,35,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
303,2019-09-20-320,2019-09-20,Blake Murray,Play,139.0,16.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
304,2019-09-20-321,2019-09-20,Isaak Phillips,Play,164,7,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
305,2019-09-20-321,2019-09-20,Isaak Phillips,Play,181.0,44.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
306,2019-09-20-325,2019-09-20,Giordano Biondi,Play,160,13,Sudbury Wolves,Even,Direct,Close Trail,0,Back
307,2019-09-20-325,2019-09-20,Giordano Biondi,Play,137.0,14.0,Sudbury Wolves,Even,Direct,Close Trail,0,Back
308,2019-09-20-326,2019-09-20,Liam Ross,Play,134,20,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
309,2019-09-20-326,2019-09-20,Liam Ross,Play,149.0,4.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
310,2019-09-20-329,2019-09-20,Brendan Kischnick,Play,7,67,Erie Otters,Even,Direct,Close Lead,0,Neutral
311,2019-09-20-329,2019-09-20,Brendan Kischnick,Play,11.0,72.0,Erie Otters,Even,Direct,Close Lead,0,Neutral
312,2019-09-20-330,2019-09-20,Alex Gritz,Play,3,57,Erie Otters,Even,Indirect,Close Lead,2,Forward
313,2019-09-20-330,2019-09-20,Alex Gritz,Play,36.0,2.0,Erie Otters,Even,Indirect,Close Lead,2,Forward
314,2019-09-20-332,2019-09-20,Giordano Biondi,Incomplete Play,153,83,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
315,2019-09-20-332,2019-09-20,Giordano Biondi,Incomplete Play,167.0,81.0,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
316,2019-09-20-334,2019-09-20,Luke Beamish,Play,29,10,Erie Otters,Even,Indirect,Close Lead,0,Forward
317,2019-09-20-334,2019-09-20,Luke Beamish,Play,49.0,4.0,Erie Otters,Even,Indirect,Close Lead,0,Forward
318,2019-09-20-335,2019-09-20,Daniel D'Amato,Play,49,4,Erie Otters,Even,Indirect,Close Lead,2,Forward
319,2019-09-20-335,2019-09-20,Daniel D'Amato,Play,101.0,81.0,Erie Otters,Even,Indirect,Close Lead,2,Forward
320,2019-09-20-336,2019-09-20,Elias Cohen,Play,101,81,Erie Otters,Even,Direct,Close Lead,3,Forward
321,2019-09-20-336,2019-09-20,Elias Cohen,Play,121.0,82.0,Erie Otters,Even,Direct,Close Lead,3,Forward
322,2019-09-20-338,2019-09-20,Luke Beamish,Play,185,65,Erie Otters,Even,Direct,Close Lead,2,Neutral
323,2019-09-20-338,2019-09-20,Luke Beamish,Play,182.0,44.0,Erie Otters,Even,Direct,Close Lead,2,Neutral
324,2019-09-20-343,2019-09-20,Jamie Drysdale,Play,134,76,Erie Otters,Advantage,Direct,Close Lead,2,Forward
325,2019-09-20-343,2019-09-20,Jamie Drysdale,Play,163.0,74.0,Erie Otters,Advantage,Direct,Close Lead,2,Forward
326,2019-09-20-344,2019-09-20,Maxim Golod,Play,158,80,Erie Otters,Advantage,Direct,Close Lead,1,Back
327,2019-09-20-344,2019-09-20,Maxim Golod,Play,131.0,73.0,Erie Otters,Advantage,Direct,Close Lead,1,Back
328,2019-09-20-345,2019-09-20,Jamie Drysdale,Play,131,64,Erie Otters,Advantage,Direct,Close Lead,2,Forward
329,2019-09-20-345,2019-09-20,Jamie Drysdale,Play,155.0,23.0,Erie Otters,Advantage,Direct,Close Lead,2,Forward
330,2019-09-20-348,2019-09-20,Connor Lockhart,Incomplete Play,134,4,Erie Otters,Advantage,Direct,Close Lead,2,Back
331,2019-09-20-348,2019-09-20,Connor Lockhart,Incomplete Play,127.0,32.0,Erie Otters,Advantage,Direct,Close Lead,2,Back
332,2019-09-20-355,2019-09-20,Blake Murray,Play,180,5,Sudbury Wolves,Even,Indirect,Close Trail,0,Back
333,2019-09-20-355,2019-09-20,Blake Murray,Play,131.0,8.0,Sudbury Wolves,Even,Indirect,Close Trail,0,Back
334,2019-09-20-356,2019-09-20,Isaak Phillips,Play,132,34,Sudbury Wolves,Even,Direct,Close Trail,3,Neutral
335,2019-09-20-356,2019-09-20,Isaak Phillips,Play,133.0,74.0,Sudbury Wolves,Even,Direct,Close Trail,3,Neutral
336,2019-09-20-357,2019-09-20,Jack Thompson,Play,133,74,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
337,2019-09-20-357,2019-09-20,Jack Thompson,Play,159.0,80.0,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
338,2019-09-20-358,2019-09-20,Quinton Byfield,Incomplete Play,150,69,Sudbury Wolves,Even,Direct,Close Trail,2,Back
339,2019-09-20-358,2019-09-20,Quinton Byfield,Incomplete Play,128.0,74.0,Sudbury Wolves,Even,Direct,Close Trail,2,Back
340,2019-09-20-360,2019-09-20,Quinton Byfield,Play,99,52,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
341,2019-09-20-360,2019-09-20,Quinton Byfield,Play,107.0,19.0,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
342,2019-09-20-362,2019-09-20,Isaak Phillips,Play,134,46,Sudbury Wolves,Even,Direct,Close Trail,5,Forward
343,2019-09-20-362,2019-09-20,Isaak Phillips,Play,165.0,69.0,Sudbury Wolves,Even,Direct,Close Trail,5,Forward
344,2019-09-20-363,2019-09-20,Quinton Byfield,Play,168,71,Sudbury Wolves,Even,Direct,Close Trail,3,Back
345,2019-09-20-363,2019-09-20,Quinton Byfield,Play,160.0,30.0,Sudbury Wolves,Even,Direct,Close Trail,3,Back
346,2019-09-20-366,2019-09-20,Jack Thompson,Play,141,72,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
347,2019-09-20-366,2019-09-20,Jack Thompson,Play,170.0,73.0,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
348,2019-09-20-369,2019-09-20,Blake Murray,Play,159,26,Sudbury Wolves,Even,Direct,Close Trail,0,Back
349,2019-09-20-369,2019-09-20,Blake Murray,Play,131.0,9.0,Sudbury Wolves,Even,Direct,Close Trail,0,Back
350,2019-09-20-370,2019-09-20,Isaak Phillips,Play,141,44,Sudbury Wolves,Even,Direct,Close Trail,4,Neutral
351,2019-09-20-370,2019-09-20,Isaak Phillips,Play,142.0,77.0,Sudbury Wolves,Even,Direct,Close Trail,4,Neutral
352,2019-09-20-373,2019-09-20,Jack Duff,Play,53,14,Erie Otters,Even,Direct,Close Lead,4,Forward
353,2019-09-20-373,2019-09-20,Jack Duff,Play,82.0,56.0,Erie Otters,Even,Direct,Close Lead,4,Forward
354,2019-09-20-375,2019-09-20,Brendan Sellan,Incomplete Play,187,55,Erie Otters,Even,Direct,Close Lead,3,Back
355,2019-09-20-375,2019-09-20,Brendan Sellan,Incomplete Play,176.0,46.0,Erie Otters,Even,Direct,Close Lead,3,Back
356,2019-09-20-377,2019-09-20,Isaak Phillips,Play,67,4,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
357,2019-09-20-377,2019-09-20,Isaak Phillips,Play,100.0,2.0,Sudbury Wolves,Even,Direct,Close Trail,2,Forward
358,2019-09-20-380,2019-09-20,Brendan Sellan,Play,160,69,Erie Otters,Even,Direct,Close Lead,2,Neutral
359,2019-09-20-380,2019-09-20,Brendan Sellan,Play,157.0,46.0,Erie Otters,Even,Direct,Close Lead,2,Neutral
360,2019-09-20-383,2019-09-20,Brendan Sellan,Incomplete Play,176,63,Erie Otters,Even,Direct,Close Lead,0,Neutral
361,2019-09-20-383,2019-09-20,Brendan Sellan,Incomplete Play,179.0,38.0,Erie Otters,Even,Direct,Close Lead,0,Neutral
362,2019-09-20-385,2019-09-20,Quinton Byfield,Play,68,39,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
363,2019-09-20-385,2019-09-20,Quinton Byfield,Play,102.0,71.0,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
364,2019-09-20-389,2019-09-20,Jack Duff,Play,4,45,Erie Otters,Even,Indirect,Close Lead,0,Neutral
365,2019-09-20-389,2019-09-20,Jack Duff,Play,7.0,21.0,Erie Otters,Even,Indirect,Close Lead,0,Neutral
366,2019-09-20-390,2019-09-20,Jacob Golden,Play,30,4,Erie Otters,Even,Indirect,Close Lead,4,Forward
367,2019-09-20-390,2019-09-20,Jacob Golden,Play,53.0,6.0,Erie Otters,Even,Indirect,Close Lead,4,Forward
368,2019-09-20-404,2019-09-20,Mitchell Weeks,Play,5,40,Sudbury Wolves,Advantage,Indirect,Close Trail,0,Neutral
369,2019-09-20-404,2019-09-20,Mitchell Weeks,Play,5.0,40.0,Sudbury Wolves,Advantage,Indirect,Close Trail,0,Neutral
370,2019-09-20-405,2019-09-20,Emmett Serensits,Play,23,58,Sudbury Wolves,Advantage,Direct,Close Trail,5,Forward
371,2019-09-20-405,2019-09-20,Emmett Serensits,Play,53.0,80.0,Sudbury Wolves,Advantage,Direct,Close Trail,5,Forward
372,2019-09-20-406,2019-09-20,Kalle Loponen,Play,66,71,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
373,2019-09-20-406,2019-09-20,Kalle Loponen,Play,84.0,36.0,Sudbury Wolves,Even,Direct,Close Trail,1,Forward
374,2019-09-20-410,2019-09-20,Kurtis Henry,Play,54,20,Erie Otters,Even,Direct,Close Lead,2,Forward
375,2019-09-20-410,2019-09-20,Kurtis Henry,Play,88.0,71.0,Erie Otters,Even,Direct,Close Lead,2,Forward
376,2019-09-20-411,2019-09-20,Brendan Hoffmann,Incomplete Play,100,72,Erie Otters,Even,Direct,Close Lead,2,Forward
377,2019-09-20-411,2019-09-20,Brendan Hoffmann,Incomplete Play,113.0,53.0,Erie Otters,Even,Direct,Close Lead,2,Forward
378,2019-09-20-413,2019-09-20,Emmett Serensits,Play,42,57,Sudbury Wolves,Even,Indirect,Close Trail,1,Forward
379,2019-09-20-413,2019-09-20,Emmett Serensits,Play,93.0,70.0,Sudbury Wolves,Even,Indirect,Close Trail,1,Forward
380,2019-09-20-417,2019-09-20,Jamie Drysdale,Incomplete Play,16,8,Erie Otters,Even,Indirect,Close Lead,0,Forward
381,2019-09-20-417,2019-09-20,Jamie Drysdale,Incomplete Play,48.0,4.0,Erie Otters,Even,Indirect,Close Lead,0,Forward
382,2019-09-20-420,2019-09-20,Austen Swankler,Play,30,2,Erie Otters,Even,Direct,Close Lead,0,Forward
383,2019-09-20-420,2019-09-20,Austen Swankler,Play,37.0,4.0,Erie Otters,Even,Direct,Close Lead,0,Forward
384,2019-09-20-424,2019-09-20,Brendan Hoffmann,Play,135,77,Erie Otters,Even,Indirect,Close Lead,7,Forward
385,2019-09-20-424,2019-09-20,Brendan Hoffmann,Play,183.0,80.0,Erie Otters,Even,Indirect,Close Lead,7,Forward
386,2019-09-20-425,2019-09-20,Emmett Sproule,Play,170,79,Erie Otters,Even,Direct,Close Lead,2,Back
387,2019-09-20-425,2019-09-20,Emmett Sproule,Play,143.0,47.0,Erie Otters,Even,Direct,Close Lead,2,Back
388,2019-09-20-428,2019-09-20,Shane Bulitka,Play,20,43,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
389,2019-09-20-428,2019-09-20,Shane Bulitka,Play,39.0,45.0,Sudbury Wolves,Even,Direct,Close Trail,0,Forward
390,2019-09-20-429,2019-09-20,Landon McCallum,Play,94,20,Sudbury Wolves,Even,Direct,Close Trail,5,Forward
391,2019-09-20-429,2019-09-20,Landon McCallum,Play,111.0,41.0,Sudbury Wolves,Even,Direct,Close Trail,5,Forward
392,2019-09-20-434,2019-09-20,Luke Beamish,Incomplete Play,194,58,Erie Otters,Even,Direct,Close Lead,2,Back
393,2019-09-20-434,2019-09-20,Luke Beamish,Incomplete Play,165.0,46.0,Erie Otters,Even,Direct,Close Lead,2,Back
394,2019-09-20-436,2019-09-20,Chase Stillman,Play,37,74,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
395,2019-09-20-436,2019-09-20,Chase Stillman,Play,110.0,76.0,Sudbury Wolves,Even,Indirect,Close Trail,2,Forward
396,2019-09-20-438,2019-09-20,Owen Robinson,Incomplete Play,174,71,Sudbury Wolves,Even,Direct,Close Trail,1,Back
397,2019-09-20-438,2019-09-20,Owen Robinson,Incomplete Play,166.0,44.0,Sudbury Wolves,Even,Direct,Close Trail,1,Back
398,2019-09-20-440,2019-09-20,Chase Stillman,Play,178,5,Sudbury Wolves,Even,Indirect,Close Trail,0,Forward
399,2019-09-20-440,2019-09-20,Chase Stillman,Play,198.0,45.0,Sudbury Wolves,Even,Indirect,Close Trail,0,Forward
400,2019-09-20-442,2019-09-20,Maxim Golod,Play,28,8,Erie Otters,Even,Direct,Close Lead,2,Forward
401,2019-09-20-442,2019-09-20,Maxim Golod,Play,35.0,27.0,Erie Otters,Even,Direct,Close Lead,2,Forward
402,2019-09-20-443,2019-09-20,Jacob Golden,Play,36,34,Erie Otters,Even,Direct,Close Lead,1,Back
403,2019-09-20-443,2019-09-20,Jacob Golden,Play,30.0,41.0,Erie Otters,Even,Direct,Close Lead,1,Back
404,2019-09-20-444,2019-09-20,Luke Beamish,Play,23,38,Erie Otters,Even,Indirect,Close Lead,1,Forward
405,2019-09-20-444,2019-09-20,Luke Beamish,Play,77.0,3.0,Erie Otters,Even,Indirect,Close Lead,1,Forward
406,2019-09-20-445,2019-09-20,Maxim Golod,Play,71,3,Erie Otters,Even,Indirect,Close Lead,4,Forward
407,2019-09-20-445,2019-09-20,Maxim Golod,Play,105.0,6.0,Erie Otters,Even,Indirect,Close Lead,4,Forward
408,2019-09-20-449,2019-09-20,Liam Ross,Play,23,25,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
409,2019-09-20-449,2019-09-20,Liam Ross,Play,37.0,49.0,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
410,2019-09-20-450,2019-09-20,Kalle Loponen,Incomplete Play,73,44,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
411,2019-09-20-450,2019-09-20,Kalle Loponen,Incomplete Play,111.0,71.0,Sudbury Wolves,Even,Direct,Close Trail,3,Forward
412,2019-09-20-457,2019-09-20,Elias Cohen,Play,90,59,Erie Otters,Even,Direct,Tied,0,Back
413,2019-09-20-457,2019-09-20,Elias Cohen,Play,78.0,58.0,Erie Otters,Even,Direct,Tied,0,Back
414,2019-09-20-461,2019-09-20,Jack Thompson,Play,8,73,Sudbury Wolves,Even,Direct,Tied,1,Neutral
415,2019-09-20-461,2019-09-20,Jack Thompson,Play,13.0,72.0,Sudbury Wolves,Even,Direct,Tied,1,Neutral
416,2019-09-20-462,2019-09-20,Macauley Carson,Play,23,74,Sudbury Wolves,Even,Direct,Tied,1,Forward
417,2019-09-20-462,2019-09-20,Macauley Carson,Play,55.0,43.0,Sudbury Wolves,Even,Direct,Tied,1,Forward
418,2019-09-20-463,2019-09-20,Isaak Phillips,Play,106,55,Sudbury Wolves,Even,Direct,Tied,4,Forward
419,2019-09-20-463,2019-09-20,Isaak Phillips,Play,134.0,78.0,Sudbury Wolves,Even,Direct,Tied,4,Forward
420,2019-09-20-465,2019-09-20,Landon McCallum,Play,134,78,Sudbury Wolves,Even,Direct,Tied,0,Forward
421,2019-09-20-465,2019-09-20,Landon McCallum,Play,160.0,65.0,Sudbury Wolves,Even,Direct,Tied,0,Forward
422,2019-09-20-466,2019-09-20,Macauley Carson,Play,173,66,Sudbury Wolves,Even,Direct,Tied,1,Neutral
423,2019-09-20-466,2019-09-20,Macauley Carson,Play,176.0,41.0,Sudbury Wolves,Even,Direct,Tied,1,Neutral
424,2019-09-20-470,2019-09-20,Elias Cohen,Incomplete Play,24,69,Erie Otters,Even,Direct,Tied,3,Forward
425,2019-09-20-470,2019-09-20,Elias Cohen,Incomplete Play,79.0,48.0,Erie Otters,Even,Direct,Tied,3,Forward
426,2019-09-20-472,2019-09-20,Jack Thompson,Play,81,55,Sudbury Wolves,Even,Indirect,Tied,1,Forward
427,2019-09-20-472,2019-09-20,Jack Thompson,Play,116.0,83.0,Sudbury Wolves,Even,Indirect,Tied,1,Forward
428,2019-09-20-476,2019-09-20,Luke Beamish,Play,4,16,Erie Otters,Even,Indirect,Tied,0,Neutral
429,2019-09-20-476,2019-09-20,Luke Beamish,Play,1.0,50.0,Erie Otters,Even,Indirect,Tied,0,Neutral
430,2019-09-20-477,2019-09-20,Brendan Kischnick,Play,6,63,Erie Otters,Even,Direct,Tied,3,Forward
431,2019-09-20-477,2019-09-20,Brendan Kischnick,Play,49.0,81.0,Erie Otters,Even,Direct,Tied,3,Forward
432,2019-09-20-478,2019-09-20,Elias Cohen,Play,49,81,Erie Otters,Even,Direct,Tied,2,Neutral
